ra,dec,z,cap
19.5847,-26.4941,0.13110,SGP
19.4873,-26.6865,0.10240,SGP
19.4631,-26.6219,0.16540,SGP
19.4270,-26.8390,0.11280,SGP
19.2403,-27.2003,0.12080,SGP
19.1809,-26.3961,0.11310,SGP
19.1896,-26.6363,0.05710,SGP
18.8994,-27.0512,0.14130,SGP
18.4661,-25.9094,0.06730,SGP
18.4570,-27.0955,0.13280,SGP
18.2608,-26.2801,0.06620,SGP
18.1447,-26.9104,0.08240,SGP
17.4894,-27.2304,0.13280,SGP
17.2480,-26.1858,0.05890,SGP
16.9285,-27.1614,0.11710,SGP
16.7452,-26.1593,0.11460,SGP
16.5981,-26.9338,0.05260,SGP
16.5463,-26.7856,0.12810,SGP
16.4311,-26.0678,0.13150,SGP
16.2849,-26.6993,0.11410,SGP
16.1374,-27.2118,0.11550,SGP
16.1204,-26.8483,0.11400,SGP
16.0629,-26.3566,0.09320,SGP
15.7720,-27.0642,0.12680,SGP
15.3680,-26.2045,0.11460,SGP
15.1557,-26.6776,0.11220,SGP
15.1309,-26.2309,0.11010,SGP
14.7927,-26.5637,0.10790,SGP
14.7987,-25.9773,0.04020,SGP
14.7014,-26.0295,0.11200,SGP
14.6129,-26.8936,0.03650,SGP
14.5301,-26.2476,0.18720,SGP
14.4932,-26.9943,0.17080,SGP
25.1981,-25.6974,0.08900,SGP
24.8046,-25.5199,0.16140,SGP
24.4311,-25.3831,0.11380,SGP
24.2814,-25.4072,0.10050,SGP
24.1316,-25.7647,0.11700,SGP
24.1097,-25.7348,0.11710,SGP
23.9993,-25.7469,0.03970,SGP
23.9607,-25.9008,0.10850,SGP
23.7849,-25.7624,0.03140,SGP
23.5909,-25.5987,0.01990,SGP
23.5728,-25.6959,0.03940,SGP
23.3486,-25.5384,0.08530,SGP
23.2527,-25.4246,0.13470,SGP
23.1806,-25.5944,0.10710,SGP
22.9508,-25.6816,0.10730,SGP
22.8298,-25.2514,0.11270,SGP
22.7772,-25.2704,0.18450,SGP
22.6773,-25.6134,0.09490,SGP
22.4258,-25.4086,0.11200,SGP
22.3455,-25.6078,0.04310,SGP
22.2412,-25.6003,0.11190,SGP
22.1766,-25.5121,0.16020,SGP
22.1421,-25.6492,0.10700,SGP
21.8756,-25.0908,0.04320,SGP
21.7975,-25.6167,0.01890,SGP
21.4297,-25.4729,0.07940,SGP
21.4006,-25.5634,0.19030,SGP
21.2711,-25.3992,0.17930,SGP
20.6788,-25.8231,0.06530,SGP
20.5835,-25.1384,0.16940,SGP
20.5195,-25.8114,0.07190,SGP
20.4326,-25.6110,0.06350,SGP
25.2374,-26.1659,0.10280,SGP
25.2317,-26.1795,0.10330,SGP
24.9677,-25.9922,0.16100,SGP
24.9409,-26.9923,0.08710,SGP
24.8032,-26.1009,0.11720,SGP
24.4745,-26.9944,0.07870,SGP
24.3595,-26.3189,0.13160,SGP
24.1779,-26.1504,0.11700,SGP
23.7867,-26.2801,0.13380,SGP
23.6236,-26.6572,0.08610,SGP
23.6057,-26.0188,0.15920,SGP
23.5408,-26.5739,0.03900,SGP
23.5469,-27.0577,0.15880,SGP
23.4204,-26.9081,0.08530,SGP
23.4036,-27.0349,0.15980,SGP
23.3856,-26.8767,0.15990,SGP
23.3776,-27.2420,0.12350,SGP
23.3678,-26.6955,0.12190,SGP
23.3208,-26.0358,0.08690,SGP
23.2992,-26.8084,0.11890,SGP
23.2117,-26.1032,0.13500,SGP
23.1343,-26.2112,0.14040,SGP
23.1276,-27.0877,0.12350,SGP
22.9715,-26.0584,0.10780,SGP
22.8479,-26.8549,0.10890,SGP
22.5595,-26.1451,0.16390,SGP
22.5320,-27.2197,0.11930,SGP
22.4785,-26.1509,0.12720,SGP
22.3740,-26.7246,0.11530,SGP
22.3171,-26.8538,0.11650,SGP
22.1761,-26.7262,0.12120,SGP
22.0667,-26.4462,0.08080,SGP
21.5303,-26.4763,0.11690,SGP
21.4267,-25.9913,0.06450,SGP
21.3847,-27.0204,0.06380,SGP
21.2623,-25.9961,0.11560,SGP
21.1382,-26.8495,0.19760,SGP
21.0312,-26.2151,0.14290,SGP
21.0290,-26.2512,0.13720,SGP
20.7219,-26.7028,0.01570,SGP
20.4109,-26.0083,0.14420,SGP
19.9910,-26.6071,0.14100,SGP
30.5262,-25.6024,0.19970,SGP
30.5296,-25.6625,0.19580,SGP
30.4593,-25.7660,0.17090,SGP
30.2857,-25.8518,0.11190,SGP
29.7961,-25.1378,0.11280,SGP
29.6749,-25.1912,0.02970,SGP
29.3682,-25.6740,0.06040,SGP
29.1229,-25.7722,0.14080,SGP
28.0575,-25.1771,0.18790,SGP
27.9709,-25.7411,0.14100,SGP
27.0843,-25.8419,0.14450,SGP
26.5546,-25.1043,0.14030,SGP
26.3079,-25.6223,0.19250,SGP
26.2734,-25.2709,0.15830,SGP
26.1506,-25.2907,0.15010,SGP
30.7778,-26.5405,0.07690,SGP
30.7790,-26.6191,0.10170,SGP
30.7808,-26.6899,0.17410,SGP
30.5190,-26.3773,0.10960,SGP
30.2493,-26.0327,0.05770,SGP
30.1984,-26.8405,0.11390,SGP
30.1602,-26.9913,0.12160,SGP
30.1312,-26.9123,0.11350,SGP
30.0930,-26.3982,0.11390,SGP
28.9469,-26.9103,0.06120,SGP
28.5435,-26.5473,0.13480,SGP
28.3661,-26.5551,0.11320,SGP
28.1386,-26.6363,0.11340,SGP
28.1460,-26.6532,0.07000,SGP
28.0830,-25.9671,0.18540,SGP
27.6638,-25.9593,0.14030,SGP
27.6502,-26.2179,0.14800,SGP
27.5954,-26.6356,0.03210,SGP
27.5594,-26.9387,0.13610,SGP
27.5178,-26.4915,0.13720,SGP
27.5173,-26.6122,0.15130,SGP
27.4550,-26.2135,0.16230,SGP
27.4132,-26.0822,0.15730,SGP
27.2671,-26.5908,0.15160,SGP
27.2395,-26.6652,0.12630,SGP
27.1676,-26.7429,0.12550,SGP
27.1258,-27.1612,0.11530,SGP
27.0818,-27.2502,0.10480,SGP
27.0665,-25.9142,0.16060,SGP
26.9837,-27.0495,0.05420,SGP
26.6002,-26.6500,0.06130,SGP
26.5862,-25.9752,0.11500,SGP
26.5765,-26.6558,0.06100,SGP
26.5506,-26.6692,0.06110,SGP
26.2413,-26.7032,0.12600,SGP
26.0009,-27.0582,0.12080,SGP
25.6312,-26.9259,0.10540,SGP
25.6314,-27.0383,0.09370,SGP
25.5858,-26.4597,0.11820,SGP
25.4324,-26.4464,0.10540,SGP
25.4011,-27.0279,0.09360,SGP
35.9785,-25.2049,0.10250,SGP
35.2180,-25.3108,0.07720,SGP
34.6612,-25.5418,0.12740,SGP
34.4579,-25.7162,0.13530,SGP
34.4028,-25.6498,0.07710,SGP
33.8110,-25.2869,0.17970,SGP
33.4054,-25.3316,0.13830,SGP
32.8675,-25.6936,0.05720,SGP
32.2765,-25.5127,0.19870,SGP
32.2603,-25.6286,0.11760,SGP
32.1763,-25.1526,0.13960,SGP
31.7127,-25.8802,0.15050,SGP
31.6684,-25.5121,0.19990,SGP
36.2259,-27.2071,0.12030,SGP
35.9490,-27.1181,0.02660,SGP
35.9047,-26.8253,0.14420,SGP
35.7157,-26.4183,0.07520,SGP
35.5772,-26.9079,0.16620,SGP
35.4818,-26.3982,0.10400,SGP
35.2733,-26.5997,0.05820,SGP
35.1311,-26.7841,0.06040,SGP
34.9392,-26.0439,0.10390,SGP
34.6982,-27.0276,0.14400,SGP
34.5600,-27.2135,0.17530,SGP
34.3602,-25.9686,0.13690,SGP
34.0686,-25.9827,0.03830,SGP
34.0245,-26.6614,0.11820,SGP
33.8316,-26.0685,0.08750,SGP
33.8140,-27.1341,0.10560,SGP
33.7127,-26.6603,0.05820,SGP
33.6519,-26.2628,0.13920,SGP
33.6204,-26.0840,0.05640,SGP
33.1852,-26.4578,0.05760,SGP
32.9871,-26.3454,0.14830,SGP
32.8897,-26.5660,0.11610,SGP
32.3328,-26.7146,0.05800,SGP
32.2435,-26.2266,0.11390,SGP
32.0495,-26.1361,0.07540,SGP
32.0091,-26.5422,0.16710,SGP
31.9634,-26.4507,0.13690,SGP
31.9570,-26.2617,0.17330,SGP
31.6542,-26.7665,0.11660,SGP
31.5893,-26.3660,0.12070,SGP
31.2284,-27.1126,0.11030,SGP
31.1294,-26.2845,0.08150,SGP
30.9807,-26.8588,0.11380,SGP
30.9665,-26.6818,0.11270,SGP
30.8964,-26.7372,0.08190,SGP
30.8332,-26.9627,0.11350,SGP
30.8411,-26.0689,0.17150,SGP
41.7320,-25.5805,0.13510,SGP
41.7262,-26.4380,0.09220,SGP
41.5687,-27.2398,0.13180,SGP
41.5514,-26.5986,0.13640,SGP
41.5131,-24.4176,0.02290,SGP
41.5620,-27.2575,0.13220,SGP
41.5359,-26.2319,0.14510,SGP
41.5398,-26.8624,0.08220,SGP
41.3917,-24.9730,0.05710,SGP
41.1410,-26.2779,0.13420,SGP
41.1190,-26.2764,0.13490,SGP
41.0775,-25.6206,0.13370,SGP
40.8500,-26.8724,0.10780,SGP
40.7449,-26.4435,0.08790,SGP
40.7069,-25.7264,0.12110,SGP
40.7192,-26.8716,0.10540,SGP
40.6527,-26.0228,0.13500,SGP
40.6332,-25.8233,0.16870,SGP
40.5647,-26.5227,0.14030,SGP
40.4087,-26.8568,0.13210,SGP
40.2737,-27.1164,0.14180,SGP
40.2637,-26.8422,0.04130,SGP
40.1622,-25.3454,0.10240,SGP
40.1503,-26.9759,0.05040,SGP
40.0837,-25.2632,0.08500,SGP
40.0551,-26.5398,0.10430,SGP
39.8212,-26.1536,0.13260,SGP
39.7575,-27.0581,0.16830,SGP
39.6921,-26.0094,0.12290,SGP
39.5902,-26.6907,0.10210,SGP
39.5680,-25.8982,0.14450,SGP
39.5450,-26.7499,0.05840,SGP
39.4496,-26.6888,0.12190,SGP
39.3845,-26.5159,0.14020,SGP
39.3846,-27.2479,0.03490,SGP
39.3079,-25.5546,0.16440,SGP
39.2681,-25.3929,0.05700,SGP
39.2416,-25.4512,0.05830,SGP
39.1751,-26.8768,0.05730,SGP
39.0822,-27.0386,0.10200,SGP
38.9675,-25.6431,0.14230,SGP
38.8526,-26.6924,0.05620,SGP
38.8311,-25.7539,0.14790,SGP
38.6678,-26.2293,0.05770,SGP
38.5856,-26.1418,0.05740,SGP
38.5774,-26.9697,0.05930,SGP
38.5089,-26.5120,0.14230,SGP
38.4470,-25.7560,0.17870,SGP
38.3820,-27.1405,0.10320,SGP
38.3309,-25.6948,0.14930,SGP
38.2705,-25.1357,0.08480,SGP
38.1025,-25.7470,0.05480,SGP
38.0410,-25.3370,0.10620,SGP
37.8285,-25.6448,0.16630,SGP
37.7342,-26.8381,0.10230,SGP
37.2262,-25.5327,0.08780,SGP
37.0262,-25.5811,0.05530,SGP
36.9327,-26.3819,0.12220,SGP
36.7922,-27.2138,0.15760,SGP
36.7670,-26.6975,0.12160,SGP
36.4806,-26.7533,0.12290,SGP
36.3562,-26.5360,0.13080,SGP
47.2301,-23.8888,0.07650,SGP
47.1255,-23.8852,0.07590,SGP
47.0955,-23.7228,0.06990,SGP
46.1757,-23.7813,0.18350,SGP
42.6329,-23.8238,0.11250,SGP
42.5930,-23.8322,0.12900,SGP
42.4585,-23.9160,0.06770,SGP
47.2648,-25.2267,0.11030,SGP
47.2122,-25.2149,0.06870,SGP
47.1667,-24.8430,0.19780,SGP
47.1157,-24.3720,0.06670,SGP
46.9485,-24.3705,0.16360,SGP
46.8851,-25.0358,0.11610,SGP
46.7760,-24.6892,0.12640,SGP
46.6031,-25.8322,0.12510,SGP
46.5762,-25.3937,0.14190,SGP
46.3684,-24.7824,0.06500,SGP
46.2495,-25.3807,0.06490,SGP
46.1832,-25.3211,0.14440,SGP
46.1205,-24.5893,0.12480,SGP
46.1295,-25.5322,0.12590,SGP
45.9528,-25.1370,0.11120,SGP
45.7922,-24.1334,0.13990,SGP
45.6791,-25.2670,0.03740,SGP
45.3574,-25.3027,0.17090,SGP
44.9663,-25.4609,0.14410,SGP
44.6637,-25.3209,0.08690,SGP
43.9740,-25.4914,0.16760,SGP
43.3053,-25.4689,0.11120,SGP
43.2949,-25.6936,0.15220,SGP
43.1807,-25.6891,0.10920,SGP
42.9728,-25.7460,0.06170,SGP
42.8898,-25.1017,0.11310,SGP
42.8113,-24.4536,0.11820,SGP
42.8176,-25.5537,0.11300,SGP
42.7862,-24.2215,0.13450,SGP
42.6812,-24.5759,0.13550,SGP
42.5852,-24.6706,0.11480,SGP
42.5671,-25.3140,0.08820,SGP
42.4963,-23.9676,0.15600,SGP
42.3483,-25.6814,0.15340,SGP
42.3247,-25.4602,0.11940,SGP
42.2882,-25.5843,0.13060,SGP
42.0321,-25.2691,0.08290,SGP
41.8628,-24.2306,0.10270,SGP
47.2409,-26.8958,0.10730,SGP
47.1630,-25.9378,0.12380,SGP
46.8740,-27.1070,0.12930,SGP
46.7322,-27.0262,0.13990,SGP
46.5424,-26.2674,0.08580,SGP
46.4130,-26.9537,0.12600,SGP
46.3623,-26.7484,0.04050,SGP
46.2075,-26.8107,0.14070,SGP
46.1934,-26.8135,0.02130,SGP
46.0871,-27.1802,0.11740,SGP
45.9714,-26.5189,0.05880,SGP
45.5752,-26.0925,0.14270,SGP
45.5579,-27.0878,0.05060,SGP
45.4890,-26.4664,0.11060,SGP
45.2973,-27.0951,0.14110,SGP
44.7882,-25.9435,0.10970,SGP
44.6343,-26.5156,0.14010,SGP
44.4869,-26.7493,0.13560,SGP
44.4015,-26.9896,0.15580,SGP
44.3625,-27.0663,0.09770,SGP
44.1013,-25.9545,0.13670,SGP
44.0101,-26.6829,0.03610,SGP
43.9698,-26.8046,0.09750,SGP
43.7417,-26.1975,0.06350,SGP
43.5493,-26.5802,0.09530,SGP
43.5035,-26.6703,0.06220,SGP
43.4221,-26.6020,0.06240,SGP
43.1939,-26.2270,0.10570,SGP
42.7860,-26.9470,0.02310,SGP
42.7353,-27.1103,0.16160,SGP
42.5014,-26.2996,0.07900,SGP
42.3373,-25.9454,0.11830,SGP
42.2347,-26.1302,0.16110,SGP
42.1733,-26.6069,0.10110,SGP
42.0968,-26.3166,0.10120,SGP
41.9123,-26.6236,0.16190,SGP
41.8433,-26.7053,0.13860,SGP
41.8402,-26.9457,0.02340,SGP
52.5413,-25.6559,0.05450,SGP
52.1891,-27.2326,0.14680,SGP
51.9525,-26.7471,0.17790,SGP
51.8947,-26.9851,0.12900,SGP
51.8612,-26.3244,0.04020,SGP
51.6906,-26.6028,0.08170,SGP
51.5667,-26.1428,0.04210,SGP
51.3505,-26.5161,0.19330,SGP
51.1978,-26.6855,0.04360,SGP
51.1642,-25.9284,0.06340,SGP
51.0440,-26.5119,0.04270,SGP
51.0292,-27.2917,0.12640,SGP
50.9724,-24.2319,0.03620,SGP
50.9732,-26.9711,0.06710,SGP
50.9564,-26.9603,0.10240,SGP
50.8843,-25.7131,0.07060,SGP
50.8403,-24.2015,0.15210,SGP
50.8273,-26.5294,0.06660,SGP
50.7678,-24.8641,0.08850,SGP
50.7631,-26.6323,0.06840,SGP
50.6041,-23.7968,0.05100,SGP
50.4558,-25.7489,0.08290,SGP
50.4520,-26.5132,0.08290,SGP
50.4317,-25.9072,0.14240,SGP
50.3940,-26.4872,0.07070,SGP
50.3816,-26.5249,0.07790,SGP
50.2192,-24.1168,0.03940,SGP
50.1700,-27.0360,0.06860,SGP
50.1624,-24.3105,0.03940,SGP
49.9912,-26.6384,0.14360,SGP
49.7909,-25.7036,0.06930,SGP
49.6412,-27.0827,0.04880,SGP
49.6559,-24.8364,0.12930,SGP
49.6312,-26.3257,0.10100,SGP
49.4740,-25.8661,0.07040,SGP
49.4432,-26.8810,0.13030,SGP
49.4469,-25.3254,0.11530,SGP
49.4172,-26.9863,0.08640,SGP
49.4294,-24.6218,0.06690,SGP
49.4265,-23.9367,0.08630,SGP
49.4160,-24.7607,0.17640,SGP
49.1777,-24.4841,0.15590,SGP
49.0403,-25.5284,0.08530,SGP
48.7775,-25.5136,0.04370,SGP
48.7498,-27.2593,0.10760,SGP
48.7513,-26.5287,0.06680,SGP
48.7310,-26.5519,0.07490,SGP
48.7176,-27.1336,0.11430,SGP
48.6350,-25.5722,0.06710,SGP
48.4770,-26.8992,0.14050,SGP
48.3537,-26.3828,0.04270,SGP
48.2991,-26.5554,0.10850,SGP
48.2848,-26.8580,0.13910,SGP
48.2242,-27.1439,0.13980,SGP
48.2002,-27.0734,0.06550,SGP
48.0131,-26.7628,0.06730,SGP
48.0123,-26.4929,0.06140,SGP
48.0003,-26.8146,0.07770,SGP
47.9982,-25.2467,0.03930,SGP
47.9534,-26.9231,0.07370,SGP
47.9483,-26.3874,0.06600,SGP
47.9053,-27.0843,0.06980,SGP
47.8196,-26.9934,0.07300,SGP
47.7973,-26.6029,0.11090,SGP
47.7700,-26.6609,0.06650,SGP
47.6687,-26.8826,0.09180,SGP
47.6226,-26.8468,0.06840,SGP
47.5715,-27.1713,0.14140,SGP
47.3066,-26.6223,0.13180,SGP
333.3305,-23.3324,0.15590,SGP
333.2842,-23.7885,0.07680,SGP
333.2131,-23.8913,0.07810,SGP
333.2022,-23.7396,0.11820,SGP
333.0724,-23.7134,0.09370,SGP
332.7764,-23.4950,0.15740,SGP
332.5935,-23.5083,0.03720,SGP
332.4815,-22.8359,0.05940,SGP
332.3868,-23.5290,0.06330,SGP
332.3288,-23.8089,0.01830,SGP
332.2305,-22.5305,0.06280,SGP
331.7549,-23.6591,0.03610,SGP
331.5479,-22.4031,0.10960,SGP
331.4440,-22.8014,0.08990,SGP
331.4005,-23.5669,0.06570,SGP
331.0629,-22.3911,0.16280,SGP
331.0523,-22.4666,0.01760,SGP
331.0147,-22.3012,0.15050,SGP
330.8044,-23.0117,0.13800,SGP
330.7362,-22.6785,0.07420,SGP
330.7265,-22.8350,0.10900,SGP
330.5321,-23.6824,0.05180,SGP
330.4772,-23.6193,0.18860,SGP
330.3662,-22.6324,0.07260,SGP
330.3147,-22.8979,0.12840,SGP
330.2890,-23.6149,0.15650,SGP
330.0840,-23.7898,0.06620,SGP
330.0751,-23.7317,0.16390,SGP
329.9833,-23.2822,0.07150,SGP
329.7458,-23.5105,0.16590,SGP
329.5952,-23.1129,0.05710,SGP
329.5105,-23.7037,0.06700,SGP
329.0779,-22.3188,0.11980,SGP
328.8455,-23.8169,0.16200,SGP
328.6887,-22.6453,0.07600,SGP
328.4763,-23.7137,0.12050,SGP
328.2399,-23.4392,0.16870,SGP
328.0399,-23.0666,0.12070,SGP
333.2972,-24.9596,0.07800,SGP
333.2392,-25.7453,0.13130,SGP
333.2345,-25.8439,0.19920,SGP
333.0516,-25.1725,0.13020,SGP
333.0202,-25.7604,0.03690,SGP
332.8758,-24.9196,0.06570,SGP
332.7860,-25.8758,0.16310,SGP
332.5954,-24.0282,0.05800,SGP
332.5249,-24.5232,0.15920,SGP
332.4412,-25.7917,0.16260,SGP
332.2323,-24.1489,0.16960,SGP
331.9266,-25.3143,0.10460,SGP
331.6895,-23.9919,0.01980,SGP
331.4207,-25.1251,0.15470,SGP
331.3599,-24.6230,0.15850,SGP
331.3469,-24.5393,0.08490,SGP
331.1705,-24.1958,0.16500,SGP
330.8329,-24.0982,0.06630,SGP
330.6827,-24.9436,0.11920,SGP
330.4792,-25.2072,0.13620,SGP
330.4324,-25.0486,0.08940,SGP
330.4182,-25.2323,0.13680,SGP
330.3802,-24.1932,0.16500,SGP
330.3535,-24.0221,0.16350,SGP
330.2586,-24.3542,0.16340,SGP
330.2113,-25.1236,0.14000,SGP
330.0203,-25.0434,0.06400,SGP
330.0055,-24.5159,0.07360,SGP
329.9998,-24.5670,0.07180,SGP
329.8446,-24.4542,0.08130,SGP
329.8116,-25.0460,0.07180,SGP
329.7922,-25.0666,0.07260,SGP
329.6647,-25.4373,0.07170,SGP
329.4177,-25.0064,0.10460,SGP
329.1480,-24.9051,0.16510,SGP
328.8026,-24.6332,0.16140,SGP
328.2752,-25.6262,0.05250,SGP
328.0489,-25.7189,0.11610,SGP
333.3704,-26.6863,0.01350,SGP
333.3127,-26.5264,0.08230,SGP
333.0607,-27.0590,0.06180,SGP
332.9313,-25.9203,0.09460,SGP
332.9161,-26.7567,0.03250,SGP
332.8085,-26.5246,0.06340,SGP
332.5445,-27.1565,0.09210,SGP
332.4566,-27.1922,0.00880,SGP
332.3487,-27.1319,0.09300,SGP
332.3130,-26.0643,0.06390,SGP
332.1297,-26.7554,0.09320,SGP
332.0687,-26.2308,0.14010,SGP
332.0652,-27.0894,0.15590,SGP
332.0160,-26.2221,0.10670,SGP
332.0168,-26.4717,0.10230,SGP
331.9762,-26.9639,0.07940,SGP
331.9082,-26.9643,0.08000,SGP
331.8385,-26.7030,0.10630,SGP
331.7190,-26.2298,0.05000,SGP
331.4690,-26.1517,0.16730,SGP
331.4553,-26.9587,0.10650,SGP
331.0090,-26.3239,0.19790,SGP
330.9001,-26.1712,0.04870,SGP
330.8782,-27.0738,0.12060,SGP
330.8059,-25.9345,0.09030,SGP
330.8089,-26.0527,0.12050,SGP
330.6918,-26.7618,0.13460,SGP
330.3541,-27.0559,0.01790,SGP
330.2532,-26.0186,0.09290,SGP
330.1408,-26.5994,0.09090,SGP
329.9075,-27.1641,0.16030,SGP
329.7410,-26.5624,0.19080,SGP
329.4789,-27.1955,0.04900,SGP
329.4070,-26.6830,0.07020,SGP
329.3867,-26.8758,0.19640,SGP
329.2155,-27.1058,0.06310,SGP
329.1129,-27.0787,0.08150,SGP
329.0029,-26.8286,0.19310,SGP
328.5235,-26.6326,0.19940,SGP
328.2876,-26.8833,0.09890,SGP
328.2030,-26.6070,0.10910,SGP
328.1124,-26.7567,0.11950,SGP
327.9856,-26.4087,0.11780,SGP
338.5519,-23.7356,0.06530,SGP
338.3918,-23.7144,0.06060,SGP
338.0717,-23.7032,0.06450,SGP
335.7404,-23.0852,0.07630,SGP
335.7149,-23.3415,0.09630,SGP
335.4675,-23.6316,0.07850,SGP
335.4571,-23.5784,0.15870,SGP
335.2847,-22.9341,0.09950,SGP
335.1360,-23.2296,0.11680,SGP
335.0941,-23.2833,0.08330,SGP
334.9809,-23.1153,0.08470,SGP
334.8055,-23.5992,0.08060,SGP
334.5520,-23.4211,0.15280,SGP
334.4338,-22.9559,0.07690,SGP
334.4187,-22.3797,0.18510,SGP
334.4222,-23.7297,0.00830,SGP
334.3691,-23.1744,0.10240,SGP
334.2275,-22.7447,0.06020,SGP
334.1868,-23.4557,0.07710,SGP
334.1135,-23.2045,0.10190,SGP
333.9969,-22.4246,0.07370,SGP
333.9194,-23.0765,0.03690,SGP
333.8732,-23.1601,0.15510,SGP
333.7859,-22.9407,0.07640,SGP
333.7422,-22.8387,0.10390,SGP
333.6965,-23.2639,0.06010,SGP
333.5009,-23.2537,0.10290,SGP
338.7435,-24.4028,0.08390,SGP
338.7233,-24.8170,0.04050,SGP
338.6919,-24.6681,0.03410,SGP
338.6625,-24.8132,0.17280,SGP
338.5668,-24.2015,0.03810,SGP
338.5421,-24.8013,0.14030,SGP
338.5472,-25.2628,0.08480,SGP
338.5392,-25.4413,0.08850,SGP
338.4375,-25.3142,0.04000,SGP
338.3655,-24.3755,0.12450,SGP
338.3677,-24.6588,0.07940,SGP
338.3927,-25.0012,0.05430,SGP
338.2997,-24.3806,0.13030,SGP
338.1443,-25.5708,0.13070,SGP
338.0812,-24.5022,0.13630,SGP
337.9211,-25.2268,0.03380,SGP
337.8828,-24.8105,0.08440,SGP
337.8430,-24.6370,0.16430,SGP
337.4329,-24.1466,0.06480,SGP
337.3340,-24.9434,0.12170,SGP
337.2730,-24.2591,0.07540,SGP
337.2870,-25.3669,0.05580,SGP
337.2212,-25.2839,0.05600,SGP
336.9519,-25.0235,0.12300,SGP
336.8707,-25.4051,0.04710,SGP
336.7170,-24.5267,0.03300,SGP
336.6140,-24.5125,0.05210,SGP
336.5092,-24.3257,0.11580,SGP
336.3488,-24.4216,0.07830,SGP
336.1303,-24.9868,0.07960,SGP
336.1176,-25.4815,0.15790,SGP
336.0301,-23.8462,0.09290,SGP
336.0075,-24.8024,0.16840,SGP
335.9484,-24.9547,0.03600,SGP
335.8352,-24.2316,0.19060,SGP
335.6803,-25.0580,0.08970,SGP
335.3553,-25.3777,0.08950,SGP
335.2848,-24.9244,0.05450,SGP
335.1746,-23.9721,0.08310,SGP
335.1576,-25.6095,0.15360,SGP
335.0602,-24.4443,0.11590,SGP
334.9156,-24.7143,0.08980,SGP
334.8589,-23.9666,0.08650,SGP
334.8388,-25.0422,0.11450,SGP
334.7847,-24.1975,0.08910,SGP
334.7130,-24.2099,0.09130,SGP
334.6472,-24.1750,0.09040,SGP
334.6031,-25.4815,0.05910,SGP
334.5507,-23.8533,0.03630,SGP
334.4954,-24.2912,0.10770,SGP
334.4781,-23.9018,0.08520,SGP
334.3037,-24.6748,0.11210,SGP
334.2539,-24.4591,0.11760,SGP
334.1706,-24.8299,0.07780,SGP
334.1741,-24.8978,0.07890,SGP
334.0222,-23.9956,0.05990,SGP
334.0048,-24.3834,0.05380,SGP
333.9459,-24.9149,0.14910,SGP
333.8419,-25.4834,0.14650,SGP
333.7136,-25.3260,0.07940,SGP
333.6415,-24.6619,0.03780,SGP
333.5367,-23.7656,0.07670,SGP
333.4520,-24.2698,0.10150,SGP
338.6414,-25.9013,0.06220,SGP
338.3960,-25.9682,0.15770,SGP
338.0754,-26.1307,0.15410,SGP
337.9355,-26.6643,0.08520,SGP
337.8746,-26.7303,0.18430,SGP
337.7376,-26.7983,0.17050,SGP
337.6566,-26.1434,0.08930,SGP
337.6620,-26.1883,0.13560,SGP
337.5225,-25.7411,0.10070,SGP
337.4400,-25.7357,0.08280,SGP
337.4479,-26.7200,0.02940,SGP
337.0783,-27.0929,0.12320,SGP
336.9036,-27.2283,0.09880,SGP
336.8791,-26.9477,0.03870,SGP
336.7193,-26.6183,0.08720,SGP
336.5883,-26.4716,0.09650,SGP
336.5038,-26.9567,0.03060,SGP
336.4540,-25.9384,0.03350,SGP
336.4438,-26.3346,0.04860,SGP
336.0634,-26.1085,0.12560,SGP
336.0303,-26.0393,0.13760,SGP
335.9648,-26.0163,0.06260,SGP
335.6169,-26.1734,0.09060,SGP
335.5704,-26.8914,0.05810,SGP
335.5716,-26.9073,0.01850,SGP
335.4571,-25.9435,0.17090,SGP
335.3646,-25.7888,0.08940,SGP
335.2294,-26.1255,0.08890,SGP
334.9496,-27.2135,0.18630,SGP
334.8399,-26.1673,0.08700,SGP
334.7437,-26.6791,0.11490,SGP
334.5837,-26.0611,0.14900,SGP
334.5047,-25.9599,0.08820,SGP
334.3022,-25.9253,0.19740,SGP
334.2953,-26.2817,0.08330,SGP
333.9868,-25.6820,0.08740,SGP
333.8767,-27.1162,0.19900,SGP
333.8326,-26.0057,0.05070,SGP
333.7040,-26.4908,0.08810,SGP
342.9787,-23.8917,0.11040,SGP
339.7339,-23.7254,0.11950,SGP
339.3473,-23.8745,0.07640,SGP
344.3857,-24.9794,0.08820,SGP
344.3452,-24.6020,0.17210,SGP
344.3154,-24.7473,0.11980,SGP
344.1718,-25.6169,0.15130,SGP
344.0063,-25.2911,0.18040,SGP
343.9602,-25.5176,0.12350,SGP
343.8802,-24.9069,0.15480,SGP
343.7503,-25.6484,0.15000,SGP
343.6962,-24.9455,0.15520,SGP
343.6417,-24.4114,0.09210,SGP
343.5955,-24.1820,0.05230,SGP
343.5496,-25.2522,0.02690,SGP
343.3511,-24.7564,0.17070,SGP
343.3046,-25.0550,0.11330,SGP
343.3004,-25.6432,0.11970,SGP
343.2621,-25.4520,0.08930,SGP
343.1765,-23.9726,0.08940,SGP
343.1253,-25.1309,0.15600,SGP
343.1383,-25.3154,0.07860,SGP
342.9627,-25.5587,0.08960,SGP
342.7925,-25.3904,0.12010,SGP
