ra,dec,z
149.91598,0.44735,0.15976
213.35494,-0.74743,0.15978
202.02336,1.07966,0.15987
216.04389,0.66386,0.15990
224.24466,1.08187,0.15990
181.11974,0.16206,0.15993
178.09523,1.39486,0.15996
144.29101,0.83327,0.16003
216.71659,-0.35620,0.16004
155.72274,-1.06549,0.16008
224.42893,-1.16411,0.16008
125.31233,1.39658,0.16019
165.07162,-0.97461,0.16019
228.71890,0.91521,0.16023
230.28415,1.46000,0.16024
177.23959,0.04896,0.16029
140.37623,-0.64987,0.16029
169.63559,0.48843,0.16037
186.65514,-0.63195,0.16038
210.89082,-0.76795,0.16041
177.34765,-0.21495,0.16042
147.73297,-0.72032,0.16042
135.63915,0.88015,0.16043
209.63487,0.57872,0.16044
137.82882,0.21427,0.16055
235.18090,0.91674,0.16056
199.18724,0.38704,0.16066
177.20883,-0.19922,0.16067
137.34893,-0.30703,0.16068
209.28694,-0.66172,0.16069
202.10857,1.16292,0.16078
177.32930,0.30177,0.16084
228.38592,0.83966,0.16085
162.38540,-0.27131,0.16092
199.27391,-0.88883,0.16092
178.23685,0.32915,0.16094
147.87054,-0.95821,0.16105
139.43808,-0.56300,0.16105
181.97951,0.93364,0.16111
161.42132,0.37432,0.16115
128.75696,1.21996,0.16115
193.26203,-0.56125,0.16121
138.35135,-0.50205,0.16123
216.99085,-0.32459,0.16133
194.22113,-1.01228,0.16141
212.86427,-0.98844,0.16143
204.82092,0.47052,0.16163
216.85447,-0.32869,0.16163
218.35518,-0.04901,0.16165
187.02927,-0.60262,0.16166
146.77163,1.01030,0.16168
218.88140,-0.06863,0.16172
156.48145,-0.63101,0.16176
141.58136,1.49482,0.16181
205.01467,-1.07508,0.16187
148.75197,-1.14037,0.16189
243.38003,-1.09221,0.16193
152.44115,0.80304,0.16195
187.79912,-1.27074,0.16197
180.33129,-0.10888,0.16202
187.78044,-1.34569,0.16202
152.27252,0.91707,0.16205
148.63567,1.49818,0.16213
216.86366,-0.97807,0.16228
134.71503,1.13054,0.16229
182.26715,1.20473,0.16229
136.40681,1.42970,0.16233
178.28686,-0.27382,0.16234
194.18580,-0.47837,0.16241
234.08340,0.26189,0.16245
178.46607,-0.45054,0.16252
217.80332,0.62805,0.16263
216.85035,-0.24865,0.16266
146.00114,1.24615,0.16270
182.39891,1.01039,0.16280
135.86288,1.34255,0.16281
218.23724,-0.75282,0.16283
180.19979,1.44164,0.16287
137.19608,0.54612,0.16291
194.27112,0.99369,0.16298
210.25448,-0.25458,0.16299
248.87688,-1.09023,0.16300
180.18770,-0.16409,0.16306
188.22103,-0.75856,0.16307
210.83691,-1.22907,0.16310
209.13159,-0.26895,0.16310
247.06318,0.97692,0.16312
246.96642,1.02568,0.16312
129.70132,0.17602,0.16316
216.80168,-0.38635,0.16316
218.24783,-0.74465,0.16326
202.04936,-0.81940,0.16326
246.77341,1.20409,0.16326
146.02152,1.29416,0.16326
204.40044,0.23078,0.16328
136.41199,1.43600,0.16328
244.76494,-0.27988,0.16328
232.54169,0.05823,0.16332
137.51915,-1.20043,0.16340
180.52691,0.92097,0.16344
235.30606,0.95814,0.16345
163.39739,-1.15664,0.16350
246.57788,0.22629,0.16351
219.91682,0.49751,0.16351
223.69862,1.09761,0.16351
247.33990,0.08635,0.16365
146.90637,1.12503,0.16366
246.48159,0.86281,0.16370
138.70069,0.28419,0.16375
234.02482,-0.93893,0.16376
215.70548,0.47625,0.16381
213.29657,0.84462,0.16382
179.87072,0.93887,0.16384
168.69213,0.28924,0.16387
234.15527,-0.16111,0.16390
139.45084,0.66110,0.16392
249.12896,-0.22600,0.16392
249.70314,-0.35121,0.16394
187.94996,0.79525,0.16397
248.02239,0.45659,0.16397
145.84294,0.74786,0.16399
210.72191,-1.04765,0.16400
198.12703,0.85854,0.16402
145.90016,1.27948,0.16413
193.76515,1.37605,0.16416
147.97524,0.71404,0.16418
215.68575,0.52148,0.16419
138.02213,0.48366,0.16419
187.82309,0.69670,0.16426
160.71831,0.82588,0.16426
153.83149,-1.00941,0.16430
244.53866,0.02214,0.16433
235.22062,0.88440,0.16445
206.33126,0.97009,0.16447
150.09869,1.42821,0.16451
145.79884,0.65050,0.16451
151.16938,-0.24626,0.16453
242.61554,-0.71290,0.16454
130.76769,-0.12711,0.16455
215.74837,0.58671,0.16456
163.37738,-1.16396,0.16456
127.04737,-0.61049,0.16463
160.53344,0.80206,0.16468
234.35982,-0.81730,0.16474
235.73208,1.40420,0.16474
212.35839,0.72861,0.16475
211.21795,0.17775,0.16481
248.18887,-0.39177,0.16484
180.27671,-0.11483,0.16489
206.18789,-1.31204,0.16489
137.97049,1.29053,0.16500
244.43554,-0.08796,0.16500
134.92890,1.29775,0.16500
233.21796,-1.06237,0.16508
210.11080,-0.42499,0.16512
148.65516,-1.03300,0.16513
234.69058,0.38859,0.16514
193.82547,0.34337,0.16516
139.25969,-0.50878,0.16522
179.64594,-1.02330,0.16534
192.45313,-0.62906,0.16534
209.99417,-0.19185,0.16535
214.82629,1.31786,0.16536
139.30363,1.02407,0.16540
211.47564,0.03547,0.16543
232.85785,1.00033,0.16543
246.63362,0.23581,0.16543
138.48738,-0.05393,0.16547
248.06731,0.51223,0.16547
161.72639,1.12186,0.16549
142.95212,-0.19856,0.16552
247.32877,0.26281,0.16559
142.73261,-0.33328,0.16561
132.56746,0.49441,0.16572
138.20418,-0.24104,0.16573
235.34243,0.98794,0.16578
167.00204,0.96228,0.16579
187.37541,-0.41069,0.16579
233.20668,-1.02554,0.16581
217.39706,0.80437,0.16587
168.51721,0.19947,0.16595
208.17236,0.15716,0.16596
189.81140,0.87699,0.16608
236.66209,0.87941,0.16608
190.57457,-1.29193,0.16611
234.87385,-0.38425,0.16613
190.88469,-1.11676,0.16615
209.92553,0.82296,0.16619
138.85597,0.36085,0.16627
167.21313,1.04264,0.16629
129.27189,-0.07830,0.16637
138.51985,-0.02352,0.16645
138.50861,0.19047,0.16653
211.73945,1.31550,0.16654
232.43753,-0.63232,0.16655
207.88944,-1.29913,0.16656
180.51042,-0.01175,0.16663
209.56572,1.16527,0.16668
138.50021,-0.01209,0.16672
149.80592,-0.64338,0.16674
145.73651,1.22518,0.16674
210.18006,0.64096,0.16674
206.15830,-0.86713,0.16676
127.84173,-0.22717,0.16681
223.52456,-0.84921,0.16690
162.19005,-0.00850,0.16702
210.13945,0.84144,0.16704
149.80716,-0.12433,0.16704
139.28545,-1.37372,0.16709
209.70498,1.37880,0.16710
210.00446,0.33105,0.16713
179.96588,-1.04255,0.16715
215.67422,0.50604,0.16716
149.82437,-0.11259,0.16717
155.66737,-1.06354,0.16718
209.04118,0.88482,0.16719
215.83306,0.51920,0.16731
244.66687,0.57684,0.16731
140.14433,-0.35348,0.16736
215.39527,0.82973,0.16744
181.16220,0.48231,0.16752
190.72923,-0.89441,0.16755
129.40135,-0.55338,0.16760
244.26643,-0.98855,0.16761
143.82241,-0.92281,0.16761
162.21878,-0.03981,0.16772
180.44317,-0.48761,0.16784
150.13970,-0.56762,0.16789
233.83636,0.92367,0.16791
244.62670,0.83771,0.16795
194.74339,-0.74190,0.16798
141.23120,1.31399,0.16804
206.91450,0.84025,0.16804
244.02625,0.08116,0.16805
215.39765,0.83763,0.16810
205.59242,-1.43393,0.16813
162.17507,0.00705,0.16815
149.13562,-0.69462,0.16820
209.55149,1.15771,0.16821
215.27729,0.95343,0.16824
190.85699,-1.20195,0.16825
227.15077,1.44857,0.16837
225.35797,-1.49126,0.16840
210.01659,1.35086,0.16848
202.77306,-0.74006,0.16854
212.87870,-0.18146,0.16855
180.36253,-0.44732,0.16858
202.78603,-0.65517,0.16868
192.31436,-0.63007,0.16870
150.22920,-0.72783,0.16890
192.33436,-0.72661,0.16890
179.41706,-0.01726,0.16892
218.48312,-1.32285,0.16896
195.74698,1.28241,0.16899
179.46060,0.06100,0.16903
195.16086,-0.66065,0.16905
216.01638,0.06622,0.16907
216.31821,-0.61512,0.16907
185.36818,0.21867,0.16909
243.70525,0.40631,0.16911
156.99572,-0.78194,0.16914
215.75522,-0.82239,0.16915
203.40619,-1.35526,0.16916
179.15924,0.04459,0.16918
211.92198,1.45085,0.16921
179.07128,-0.74759,0.16925
209.44952,-0.80236,0.16925
243.77171,0.23391,0.16927
179.08787,-0.02825,0.16930
243.50656,0.51685,0.16931
223.65281,-1.46522,0.16932
150.19074,-0.61473,0.16933
244.12095,0.30545,0.16936
209.86676,1.36864,0.16937
170.07401,-0.71115,0.16945
243.48809,0.84918,0.16951
180.74005,-0.78143,0.16952
190.51770,-0.58378,0.16959
171.61439,0.29932,0.16960
215.14850,0.99391,0.16961
180.04407,-0.59354,0.16967
243.48267,0.29711,0.16968
138.13109,-0.11962,0.16969
214.84350,1.24940,0.16972
177.67319,0.11615,0.16975
182.42879,0.78914,0.16987
210.14815,1.44223,0.16989
215.15370,0.94218,0.16991
204.90982,0.51362,0.16993
191.78331,-0.96105,0.17007
190.53840,-0.14949,0.17009
137.88168,1.48648,0.17013
130.90423,-0.42468,0.17014
181.39326,-1.35319,0.17015
155.98809,-0.61396,0.17019
205.71940,0.43693,0.17019
207.17783,-0.19108,0.17020
185.04392,-0.27026,0.17023
177.36036,0.00870,0.17029
203.08557,-0.61393,0.17034
207.63132,0.51109,0.17037
193.26737,-0.85683,0.17051
190.06383,-0.55103,0.17054
230.17266,1.49218,0.17056
149.65371,-0.02857,0.17056
195.13629,-0.36530,0.17058
208.29744,1.26093,0.17066
176.97503,-0.79238,0.17066
220.27357,-0.33937,0.17076
207.77131,1.40832,0.17076
185.60212,0.35464,0.17077
190.87987,-1.21108,0.17078
143.24763,0.74415,0.17093
202.07452,0.01821,0.17098
190.14290,1.12789,0.17102
243.58698,1.10584,0.17103
150.19596,0.49963,0.17109
190.78282,-1.13820,0.17110
205.94555,-0.68966,0.17116
188.15551,0.85382,0.17116
126.91494,-0.59304,0.17117
248.29586,0.17395,0.17118
184.45597,0.47788,0.17127
221.23552,0.62768,0.17132
145.17365,-0.24635,0.17136
222.93953,-0.15538,0.17136
210.13149,-1.35817,0.17138
205.39567,-1.38552,0.17144
196.28946,-0.02993,0.17146
197.49785,-0.85736,0.17147
184.45043,0.46341,0.17148
149.80779,0.06741,0.17148
143.07395,0.47497,0.17150
221.90861,0.56075,0.17160
196.07207,0.00689,0.17164
180.39854,-1.13242,0.17172
204.11415,-0.16277,0.17182
180.21691,-1.09796,0.17194
128.96822,-0.22159,0.17196
204.62541,-0.59025,0.17199
221.90411,0.98878,0.17203
142.24233,0.76334,0.17206
185.57310,-0.12905,0.17208
222.00976,1.04120,0.17212
212.11863,-0.23099,0.17220
190.05176,-0.96593,0.17223
247.84104,0.85383,0.17225
136.72554,-0.50050,0.17225
222.46719,1.06340,0.17233
224.23723,0.03131,0.17242
186.72531,-0.43266,0.17245
200.45133,-0.53722,0.17247
204.46673,-1.47528,0.17248
193.81171,-0.98786,0.17250
194.71823,-0.66616,0.17258
195.16640,1.10237,0.17265
214.34631,1.25640,0.17266
227.86456,0.91761,0.17270
173.45967,-1.03971,0.17277
214.71571,0.90134,0.17287
227.76797,1.06055,0.17290
198.60245,-1.46485,0.17303
150.39547,1.25046,0.17304
148.90099,0.60628,0.17311
232.63555,1.23646,0.17315
135.32957,0.01228,0.17319
134.83623,-0.08291,0.17324
169.73767,1.18482,0.17324
200.12962,-0.68141,0.17325
149.21287,0.90180,0.17336
183.63083,0.60121,0.17349
133.78796,-0.57982,0.17352
150.87764,1.10249,0.17353
212.90264,-1.43534,0.17354
149.22809,0.83782,0.17355
204.59403,-1.37182,0.17364
215.88523,-0.04248,0.17371
151.07927,-0.14130,0.17376
139.96251,-0.21300,0.17378
214.21732,0.76507,0.17399
158.13870,0.99738,0.17399
233.44894,-0.01899,0.17400
163.73109,1.33466,0.17403
216.18745,-0.32497,0.17404
136.74420,1.10295,0.17409
207.22296,0.96195,0.17409
220.69090,-0.13289,0.17417
216.04169,-0.22993,0.17418
196.64547,0.20140,0.17430
196.64659,0.15756,0.17434
150.80482,0.81329,0.17435
179.80867,0.51850,0.17435
222.44592,0.72188,0.17436
196.19063,1.08268,0.17440
201.70719,0.21231,0.17445
197.86425,-1.40847,0.17453
150.85024,1.10630,0.17454
213.99822,1.15533,0.17480
207.68138,1.01284,0.17489
199.24576,-0.93010,0.17500
216.13378,-0.16534,0.17505
197.02293,1.07416,0.17508
171.07214,-0.30704,0.17510
141.37463,-0.58793,0.17527
133.97923,-0.51764,0.17530
143.81865,-0.64734,0.17567
216.37168,-0.68656,0.17577
142.26246,1.33658,0.17578
133.54876,-0.28859,0.17579
169.51885,0.01604,0.17588
164.68230,0.21530,0.17609
153.94179,-1.07930,0.17624
196.76710,0.31739,0.17624
179.66535,1.49851,0.17627
203.46138,-0.27158,0.17628
164.49982,0.38480,0.17629
210.00774,-0.78441,0.17641
220.62977,0.34577,0.17643
160.02091,1.28330,0.17648
147.51973,-1.08333,0.17652
151.30959,-0.27497,0.17653
131.85489,1.07482,0.17657
181.42249,-0.23887,0.17659
133.65003,0.21818,0.17669
197.44077,-0.79121,0.17669
169.50769,0.03681,0.17671
151.34828,1.07102,0.17672
200.45120,-0.49620,0.17676
196.53996,0.70419,0.17677
221.25404,1.26611,0.17682
156.66636,0.71603,0.17682
183.40896,-1.25216,0.17686
215.99577,-1.07511,0.17693
220.61343,0.33732,0.17695
182.05745,0.11797,0.17702
133.78105,-0.50353,0.17705
156.98489,0.10120,0.17706
179.49926,1.47645,0.17708
197.15509,1.10787,0.17709
224.46304,0.52610,0.17710
176.54493,0.03709,0.17725
151.60947,0.60631,0.17725
141.75109,0.83487,0.17726
141.86809,0.92509,0.17735
145.88888,1.40972,0.17738
236.69565,1.24768,0.17741
212.64524,1.01836,0.17746
165.27680,1.24516,0.17758
183.98803,-1.07515,0.17762
240.19786,0.89852,0.17764
197.57030,-0.95341,0.17764
197.57397,-0.65461,0.17771
212.75304,0.71979,0.17771
197.39732,-0.90177,0.17772
205.38478,-1.21817,0.17774
197.45704,0.93703,0.17776
162.77189,1.30537,0.17786
242.85312,0.25333,0.17786
196.02550,0.87944,0.17787
220.86049,0.47262,0.17788
175.83571,1.24263,0.17789
151.22194,0.21196,0.17791
197.46874,-0.99205,0.17794
151.50884,1.20118,0.17795
183.43808,-1.23841,0.17829
146.03208,1.33572,0.17829
199.03917,-0.05774,0.17830
212.73318,0.61307,0.17838
198.77685,-1.44247,0.17839
150.81107,0.55869,0.17844
151.23769,0.21542,0.17848
178.53067,-1.30344,0.17856
151.48288,0.56490,0.17869
197.37800,-1.09232,0.17869
220.32331,-0.19708,0.17887
180.41231,-1.29193,0.17890
176.77405,0.71545,0.17892
205.36704,-1.18333,0.17894
248.12637,1.07433,0.17896
214.18866,-0.08669,0.17896
150.49822,0.47740,0.17897
178.68448,-1.14083,0.17906
225.49287,0.41473,0.17909
201.83387,-0.22053,0.17915
180.32142,-0.97815,0.17921
180.06024,-0.77443,0.17922
180.30561,-0.22263,0.17923
219.38765,-0.57582,0.17946
220.05761,0.01084,0.17947
199.89589,1.31696,0.17950
158.29777,1.21123,0.17951
178.29717,-0.85471,0.17953
154.15278,-0.99281,0.17959
151.00021,-1.16298,0.17960
198.42734,-0.01005,0.17961
220.81545,-0.53425,0.17967
241.40949,-1.05166,0.17967
213.53389,1.09869,0.17967
220.69520,0.72466,0.17972
206.98443,0.54320,0.17974
249.79283,0.64541,0.17975
199.61437,1.18552,0.17976
202.02188,0.12524,0.17993
199.37447,-1.18762,0.17998
146.69457,0.17236,0.18001
227.96368,-1.10693,0.18004
212.74274,0.86693,0.18008
180.63976,0.27508,0.18011
191.10327,-0.41071,0.18013
207.24727,0.62382,0.18016
199.91656,1.23878,0.18025
189.45579,0.19621,0.18030
181.98359,-1.06336,0.18037
171.51460,0.78698,0.18044
178.23114,-0.79077,0.18048
182.46330,-0.67204,0.18052
130.74943,-0.95441,0.18055
199.80519,-1.03283,0.18058
177.29133,0.69037,0.18071
201.51700,-0.44192,0.18074
158.61509,0.82415,0.18076
164.82780,-0.88440,0.18076
157.11403,1.08908,0.18082
219.76009,-0.18198,0.18084
205.66287,-1.46569,0.18087
218.92553,-0.93606,0.18094
213.73618,-0.03592,0.18099
177.59961,-1.00837,0.18104
154.27577,-0.50347,0.18116
197.93263,-1.25005,0.18118
212.78878,-0.24201,0.18121
173.84476,0.69391,0.18122
224.79844,0.67876,0.18124
209.94097,0.42339,0.18143
171.64938,0.31128,0.18143
200.43099,-0.97936,0.18149
197.74705,-0.99348,0.18151
182.47789,-0.55766,0.18158
182.39544,-0.75486,0.18162
214.15180,-0.50000,0.18169
162.96326,0.06430,0.18181
249.44609,0.43503,0.18182
141.13127,0.63958,0.18184
153.79488,-0.80881,0.18184
157.44524,-0.03182,0.18189
165.97375,-1.18915,0.18198
141.02034,0.48239,0.18203
225.80100,-0.26730,0.18209
210.82253,0.11527,0.18218
160.48299,0.79938,0.18219
151.30388,-1.10585,0.18222
146.07707,0.19167,0.18228
249.62929,0.23443,0.18230
206.16925,-1.21494,0.18230
219.77429,-0.11053,0.18234
213.02442,-1.05610,0.18236
152.47585,-0.32842,0.18240
136.87299,-0.21168,0.18245
186.97796,1.35810,0.18251
182.91589,-0.71685,0.18253
183.25999,-0.65724,0.18260
214.15423,-0.50577,0.18261
149.92304,0.58422,0.18274
140.68031,-0.61864,0.18274
122.46271,0.18107,0.18284
157.55241,-0.17962,0.18286
122.84452,0.73531,0.18290
182.91127,-0.37437,0.18300
182.47725,-0.57788,0.18309
157.48070,-0.08245,0.18312
190.07334,-1.30028,0.18313
169.20406,-0.03271,0.18318
183.73757,0.50245,0.18329
158.61943,-0.84978,0.18332
239.99362,-0.18356,0.18333
191.44527,-1.36396,0.18335
211.00395,-0.23151,0.18347
183.70112,0.08575,0.18353
186.51593,-1.26355,0.18353
220.31996,-0.97585,0.18355
201.23074,-0.99629,0.18359
195.14789,-0.81025,0.18370
210.80291,-0.47686,0.18393
217.40927,0.15327,0.18409
210.76664,-0.10203,0.18410
158.26077,0.09530,0.18415
226.02782,-1.07352,0.18416
167.46254,0.86147,0.18423
152.25384,0.36200,0.18424
136.36792,-0.57477,0.18426
137.01210,-0.25731,0.18428
159.89731,1.13710,0.18432
158.61269,-0.60181,0.18435
170.56769,1.26291,0.18451
182.45405,-0.59102,0.18451
155.26752,0.74231,0.18453
201.58997,1.03717,0.18454
167.81367,0.68186,0.18462
158.59226,-0.41002,0.18463
184.44888,-0.05489,0.18463
222.77214,1.15569,0.18479
165.25754,1.09650,0.18480
167.83420,0.84841,0.18486
234.13629,0.87902,0.18487
182.50962,-0.67368,0.18490
198.46759,1.00720,0.18490
242.96246,-0.22938,0.18493
224.12837,0.22633,0.18500
167.55432,0.21011,0.18501
183.58983,-0.56143,0.18504
151.78794,-0.58152,0.18504
196.16273,0.41703,0.18507
205.44429,0.05778,0.18510
196.53501,1.47001,0.18510
222.83337,-1.15704,0.18514
213.95515,0.92980,0.18515
167.14635,-0.76926,0.18516
185.68556,-1.37553,0.18517
157.72055,0.64364,0.18518
184.91961,0.28417,0.18520
149.06016,-0.29292,0.18521
195.93052,-0.09215,0.18535
198.54320,-0.88960,0.18539
205.91444,0.21712,0.18556
168.41614,0.24338,0.18559
172.60458,0.52183,0.18560
185.72848,1.04938,0.18563
167.25113,-0.55606,0.18568
152.46268,-0.31251,0.18574
226.05757,-0.63742,0.18575
196.08280,0.43505,0.18589
152.39877,1.19587,0.18593
169.94943,0.76453,0.18596
170.04412,0.91623,0.18598
183.62830,1.37001,0.18599
195.97119,0.05272,0.18618
184.27479,-0.22998,0.18628
184.28963,-0.27131,0.18629
182.61299,1.43914,0.18640
167.86755,0.79403,0.18661
167.38226,-1.01560,0.18667
158.65293,1.43044,0.18668
226.70791,-1.17260,0.18677
221.27142,-1.18311,0.18684
184.27511,-0.26138,0.18685
167.91885,-1.05610,0.18686
182.46202,-0.56693,0.18691
153.72972,0.56041,0.18694
157.60857,0.85079,0.18699
211.20337,0.50479,0.18707
195.18862,-0.57857,0.18709
225.80750,1.31770,0.18713
153.37757,-0.41865,0.18714
185.67547,-1.36075,0.18729
167.90873,-1.03063,0.18729
213.36900,-0.77614,0.18731
201.49499,-0.43557,0.18733
158.58520,0.03916,0.18762
159.63977,0.45144,0.18773
190.00517,-0.77998,0.18783
194.84112,0.31949,0.18787
227.47474,-1.43410,0.18802
209.20589,-1.25625,0.18806
196.64181,-0.82799,0.18807
154.41800,1.14677,0.18814
185.19662,1.45261,0.18814
172.51727,1.14189,0.18824
175.06982,-0.77569,0.18826
189.92139,-1.22623,0.18829
195.59503,1.36123,0.18829
192.37507,-1.14022,0.18838
197.81102,-1.24136,0.18842
128.68831,1.33175,0.18850
196.83385,-0.87143,0.18854
158.12340,0.99755,0.18873
209.32794,0.24749,0.18873
210.87288,0.11148,0.18878
198.97971,1.41792,0.18878
160.35333,1.18360,0.18884
209.67610,-0.29278,0.18885
182.65948,-0.78644,0.18885
194.76582,-0.28029,0.18887
206.74473,-1.40923,0.18897
222.87613,0.17458,0.18916
235.49129,-0.56457,0.18925
178.22433,-0.90592,0.18944
215.39764,1.38464,0.18947
195.79844,-0.64825,0.18949
213.27326,0.45843,0.18968
208.08933,0.73652,0.18975
133.28280,-0.39781,0.18977
209.23880,-1.23988,0.18988
199.71657,-0.04944,0.19006
159.54897,-0.32973,0.19009
155.04741,-0.04593,0.19019
196.59140,-0.82794,0.19036
200.87100,0.35641,0.19037
200.68752,-0.88604,0.19038
197.51502,1.34576,0.19041
226.80692,1.13935,0.19049
219.80524,1.33864,0.19055
144.73890,0.36025,0.19055
216.61044,0.46201,0.19074
196.89093,-1.05199,0.19083
161.21458,0.87238,0.19087
158.75941,-0.06062,0.19089
159.70012,-0.93626,0.19099
130.30837,-0.00543,0.19101
197.86850,0.21171,0.19105
195.84707,-0.95634,0.19107
133.63155,-0.78239,0.19109
192.74620,-0.42263,0.19112
237.28487,0.41627,0.19116
216.25121,-0.62644,0.19118
125.01977,-0.64669,0.19118
215.77116,-0.36939,0.19143
217.39654,1.49005,0.19156
207.28363,-1.42287,0.19166
216.09890,-1.01954,0.19166
133.71817,-0.47875,0.19168
196.25550,-0.90347,0.19184
215.86326,-0.75921,0.19185
124.94390,-0.36454,0.19210
134.54837,1.29807,0.19216
128.34358,0.79548,0.19221
160.88788,-1.05679,0.19228
168.35265,-1.09833,0.19230
215.87969,-0.76044,0.19232
223.10835,0.69184,0.19235
216.57397,0.53424,0.19241
187.73738,-0.78651,0.19260
184.14614,-1.08927,0.19283
135.49210,-0.41578,0.19287
130.75053,0.53741,0.19295
188.20729,-0.55152,0.19304
